No errors
No warnings
856 ms
data source=metars
4678 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KSUS 012354Z AUTO 11005KT 10SM CLR 24/08 A2989 RMK AO2 SLP120 T02390083 10267 20239 55009,KSUS,2020-05-01T23:54:00Z,38.65,-90.65,23.9,8.3,110,5,,10.0,29.890747,1012.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.9,26.7,23.9,,,,,,,,,METAR,141.0
KPIA 012354Z 13009KT 10SM CLR 19/08 A2990 RMK AO2 SLP126 T01940078 10206 20189 58014,KPIA,2020-05-01T23:54:00Z,40.67,-89.68,19.4,7.8,130,9,,10.0,29.899607,1012.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.4,20.6,18.9,,,,,,,,,METAR,205.0
KPHL 012354Z 31010KT 10SM FEW045 SCT090 BKN130 17/07 A2977 RMK AO2 SLP079 60001 T01720072 10200 20167 53018,KPHL,2020-05-01T23:54:00Z,39.87,-75.23,17.2,7.2,310,10,,10.0,29.769686,1007.9,,,TRUE,,,,,,,FEW,4500,SCT,9000,BKN,13000,,,VFR,1.8,20.0,16.7,,,,,0.01,,,,METAR,18.0
KLYH 012354Z 32006G17KT 10SM BKN060 15/04 A2996 RMK AO2 SLP141 60000 T01500044 10183 20150 53026,KLYH,2020-05-01T23:54:00Z,37.32,-79.2,15.0,4.4,320,6,17,10.0,29.958662,1014.1,,,TRUE,,,,,,,BKN,6000,,,,,,,VFR,2.6,18.3,15.0,,,,,0.005,,,,METAR,295.0
KWLD 012354Z AUTO 20011KT 10SM CLR 30/16 A2977 RMK AO2 SLP069 T03000156 10311 20283 55000,KWLD,2020-05-01T23:54:00Z,37.17,-97.03,30.0,15.6,200,11,,10.0,29.769686,1006.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.0,31.1,28.3,,,,,,,,,METAR,350.0
PHOG 012354Z 04025G31KT 8SM FEW020 SCT050 27/20 A3007 RMK AO2 PK WND 05033/2336 RAB04E13 SLP188 P0000 60000 T02720200 10283 20239 56023,PHOG,2020-05-01T23:54:00Z,20.9,-156.43,27.2,20.0,40,25,31,8.0,30.070866,1018.8,,,TRUE,,,,,,,FEW,2000,SCT,5000,,,,,VFR,-2.3,28.3,23.9,,,0.005,,,,,,SPECI,12.0
PHMK 012354Z COR 04016G24KT 10SM FEW023 SCT028 24/18 A3010 RMK AO2 PK WND 05026/2255 SLP195 T02440183 10256 20233 58015,PHMK,2020-05-01T23:54:00Z,21.15,-157.1,24.4,18.3,40,16,24,10.0,30.100393,1019.5,TRUE,,TRUE,,,,,,,FEW,2300,SCT,2800,,,,,VFR,-1.5,25.6,23.3,,,,,,,,,METAR,141.0
KGSO 012354Z 32012G20KT 10SM FEW050 14/05 A3000 RMK AO2 SLP156 T01440050 10183 20144 53025,KGSO,2020-05-01T23:54:00Z,36.1,-79.95,14.4,5.0,320,12,20,10.0,30.0,1015.6,,,TRUE,,,,,,,FEW,5000,,,,,,,VFR,2.5,18.3,14.4,,,,,,,,,METAR,275.0
KGED 012354Z AUTO 28005KT 10SM OVC095 16/09 A2978 RMK AO2 SLP084 60000 T01610094 10178 20161 53014,KGED,2020-05-01T23:54:00Z,38.68,-75.37,16.1,9.4,280,5,,10.0,29.778543,1008.4,,TRUE,TRUE,,,,,,,OVC,9500,,,,,,,VFR,1.4,17.8,16.1,,,,,0.005,,,,METAR,19.0
KGCN 012354Z AUTO 22017G36KT 10SM CLR 24/M04 A3009 RMK AO2 PK WND 23036/2345 SLP122 T02441044 10256 20233 55009,KGCN,2020-05-01T23:54:00Z,35.95,-112.15,24.4,-4.4,220,17,36,10.0,30.088583,1012.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.9,25.6,23.3,,,,,,,,,METAR,2016.0
KGCK 012354Z 08009KT 10SM CLR 31/06 A2982 RMK AO2 SLP066 T03110061 10333 20294 53002,KGCK,2020-05-01T23:54:00Z,37.92,-100.72,31.1,6.1,80,9,,10.0,29.819881,1006.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,0.2,33.3,29.4,,,,,,,,,METAR,877.0
KFZY 012354Z AUTO 28007KT 10SM FEW004 08/07 A2987 RMK AO2 SLP116 60006 T00830067 10106 20083 53017,KFZY,2020-05-01T23:54:00Z,43.35,-76.38,8.3,6.7,280,7,,10.0,29.870079,1011.6,,TRUE,TRUE,,,,,,,FEW,400,,,,,,,VFR,1.7,10.6,8.3,,,,,0.06,,,,METAR,138.0
KFWA 012354Z 26006KT 10SM FEW140 BKN250 16/04 A3005 RMK AO2 SLP175 T01610044 10194 20161 52009,KFWA,2020-05-01T23:54:00Z,40.98,-85.18,16.1,4.4,260,6,,10.0,30.050198,1017.5,,,TRUE,,,,,,,FEW,14000,BKN,25000,,,,,VFR,0.9,19.4,16.1,,,,,,,,,METAR,248.0
KAAO 012354Z AUTO 22009KT 10SM CLR 29/13 A2976 RMK AO2 SLP064 T02940133 10306 20278 53002,KAAO,2020-05-01T23:54:00Z,37.75,-97.22,29.4,13.3,220,9,,10.0,29.760826,1006.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.2,30.6,27.8,,,,,,,,,METAR,434.0
KRBL 012354Z AUTO 20008KT 10SM CLR 28/01 A2995 RMK AO2 SLP139 T02780011 10283 20222 56020,KRBL,2020-05-01T23:54:00Z,40.15,-122.25,27.8,1.1,200,8,,10.0,29.949802,1013.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.0,28.3,22.2,,,,,,,,,METAR,104.0
KLWM 012354Z 00000KT 10SM FEW085 14/12 A2967 RMK AO2 LTG DSNT NW SLP046 T01440117 10178 20139 53007,KLWM,2020-05-01T23:54:00Z,42.72,-71.13,14.4,11.7,0,0,,10.0,29.66929,1004.6,,,TRUE,,,,,,,FEW,8500,,,,,,,VFR,0.7,17.8,13.9,,,,,,,,,METAR,54.0
KAVP 012354Z 35006KT 10SM BKN038 OVC060 16/07 A2981 RMK AO2 SLP091 T01560072 10178 20139 53022,KAVP,2020-05-01T23:54:00Z,41.33,-75.72,15.6,7.2,350,6,,10.0,29.811024,1009.1,,,TRUE,,,,,,,BKN,3800,OVC,6000,,,,,VFR,2.2,17.8,13.9,,,,,,,,,METAR,291.0
KNAK 012354Z AUTO 28008KT 10SM FEW075 17/06 A2982 RMK AO2 SLP100 T01670061 10178 20167 53017,KNAK,2020-05-01T23:54:00Z,38.98,-76.48,16.7,6.1,280,8,,10.0,29.819881,1010.0,,TRUE,TRUE,,,,,,,FEW,7500,,,,,,,VFR,1.7,17.8,16.7,,,,,,,,,METAR,2.0
K12N 012354Z AUTO 35005KT 16/08 A2975 RMK AO1 SLP072 T01610078 10183 20161 52013,K12N,2020-05-01T23:54:00Z,41.02,-74.73,16.1,7.8,350,5,,,29.749016,1007.2,,TRUE,TRUE,,,,,,,,,,,,,,,,1.3,18.3,16.1,,,,,,,,,METAR,177.0
KMTN 012354Z 28010G16KT 10SM BKN075 17/07 A2983,KMTN,2020-05-01T23:54:00Z,39.32,-76.42,17.0,7.0,280,10,16,10.0,29.828741,,,,,,,,,,,BKN,7500,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
KPLN 012354Z AUTO 26005KT 10SM CLR 13/M05 A2998 RMK AO2 SLP156 T01281050 10178 20128 50003,KPLN,2020-05-01T23:54:00Z,45.57,-84.8,12.8,-5.0,260,5,,10.0,29.97933,1015.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.3,17.8,12.8,,,,,,,,,METAR,217.0
PAKV 012353Z AUTO 03004KT 10SM CLR 08/ A2999 RMK SLP158 T0083 10083 20017 51005 TSNO $ VIA AUTODIAL,PAKV,2020-05-01T23:53:00Z,64.33,-158.75,8.3,,30,4,,10.0,29.991142,1015.8,,TRUE,,TRUE,,TRUE,,,,CLR,,,,,,,,VFR,0.5,8.3,1.7,,,,,,,,,SPECI,61.0
PAGY 012353Z AUTO 22006KT 10SM CLR 12/M02 A2995 RMK SLP143 T01171022 10117 20067 56021 TSNO VIA AUTODIAL,PAGY,2020-05-01T23:53:00Z,59.47,-135.3,11.7,-2.2,220,6,,10.0,29.949802,1014.3,,TRUE,,,,TRUE,,,,CLR,,,,,,,,VFR,-2.1,11.7,6.7,,,,,,,,,SPECI,5.0
PAIL 012353Z 12010KT 10SM BKN044 OVC060 05/M01 A2997 RMK SLP150 T00501006 10072 20033 53006 VIA AUTODIAL,PAIL,2020-05-01T23:53:00Z,59.75,-154.92,5.0,-0.6,120,10,,10.0,29.970472,1015.0,,,,,,,,,,BKN,4400,OVC,6000,,,,,VFR,0.6,7.2,3.3,,,,,,,,,SPECI,49.0
PAKT 012353Z 14003KT 10SM BKN060 OVC080 12/03 A2986 RMK SLP112 HARBOR WND 16004KT 60000 T01220033 10128 20094 58016 VIA AUTODIAL,PAKT,2020-05-01T23:53:00Z,55.35,-131.7,12.2,3.3,140,3,,10.0,29.861221,1011.2,,,,,,,,,,BKN,6000,OVC,8000,,,,,VFR,-1.6,12.8,9.4,,,,,,,,,SPECI,28.0
KBAF 012353Z 33003KT 10SM FEW100 14/12 A2968 RMK AO2 RAE28 SLP051 P0000 60032 T01390117 10200 20139 53011,KBAF,2020-05-01T23:53:00Z,42.17,-72.72,13.9,11.7,330,3,,10.0,29.681103,1005.1,,,TRUE,,,,,,,FEW,10000,,,,,,,VFR,1.1,20.0,13.9,,,0.005,,0.32,,,,METAR,83.0
KLXT 012353Z AUTO 19010KT 10SM CLR 26/13 A2980 RMK AO2 SLP085 T02560128 10272 20250 55005,KLXT,2020-05-01T23:53:00Z,38.97,-94.37,25.6,12.8,190,10,,10.0,29.799213,1008.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.5,27.2,25.0,,,,,,,,,METAR,306.0
KLND 012353Z AUTO 36005KT 10SM FEW090 18/00 A2997 RMK AO2 SLP111 60000 T01780000 10189 20128 53002,KLND,2020-05-01T23:53:00Z,42.82,-108.73,17.8,0.0,360,5,,10.0,29.970472,1011.1,,TRUE,TRUE,,,,,,,FEW,9000,,,,,,,VFR,0.2,18.9,12.8,,,,,0.005,,,,METAR,1694.0
KLKV 012353Z AUTO VRB03KT 10SM SCT100 17/M02 A3005 RMK AO2 SLP170 T01671022 10183 20139 56012,KLKV,2020-05-01T23:53:00Z,42.17,-120.4,16.7,-2.2,0,3,,10.0,30.050198,1017.0,,TRUE,TRUE,,,,,,,SCT,10000,,,,,,,VFR,-1.2,18.3,13.9,,,,,,,,,METAR,1441.0
KFNB 012353Z AUTO 20006KT 10SM CLR 27/13 A2976 RMK AO2 SLP072 T02670133 10278 20233 56001,KFNB,2020-05-01T23:53:00Z,40.07,-95.58,26.7,13.3,200,6,,10.0,29.760826,1007.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.1,27.8,23.3,,,,,,,,,METAR,300.0
MMGL 012353Z 27010KT 8SM SCT030TCU 31/M02 A3009 RMK SLP060 57018 902 8/200,MMGL,2020-05-01T23:53:00Z,20.52,-103.32,31.0,-2.0,270,10,,8.0,30.088583,1006.0,,,,,,,,,,SCT,3000,,,,,,,VFR,-1.8,,,,,,,,,,,METAR,1528.0
PAQT 012353Z AUTO 31006KT 2 1/2SM UP BR OVC003 M10/M11 A3012 RMK SNB00E10 SLP202 T11001111 11100 21178 51014 TSNO PNO $ VIA AUTODIAL,PAQT,2020-05-01T23:53:00Z,70.22,-151.0,-10.0,-11.1,310,6,,2.5,30.121063,1020.2,,TRUE,,TRUE,,TRUE,,,BR UP,OVC,300,,,,,,,LIFR,1.4,-10.0,-17.8,,,,,,,,,SPECI,12.0
PAWI 012353Z AUTO 16004KT OVC011 M06/M09 A3009 RMK SLP191 T10611089 11050 21067 51011 TSNO $ VIA AUTODIAL,PAWI,2020-05-01T23:53:00Z,70.63,-160.02,-6.1,-8.9,160,4,,,30.088583,1019.1,,TRUE,,TRUE,,TRUE,,,,OVC,1100,,,,,,,,1.1,-5.0,-6.7,,,,,,,,,SPECI,12.0
PASN 012353Z AUTO 10011KT 10SM CLR 06/01 A2975 RMK SLP075 T00560006 10061 20028 53008 PWINO TSNO $ VIA AUTODIAL,PASN,2020-05-01T23:53:00Z,57.15,-170.22,5.6,0.6,100,11,,10.0,29.749016,1007.5,,TRUE,,TRUE,,TRUE,,TRUE,,CLR,,,,,,,,VFR,0.8,6.1,2.8,,,,,,,,,SPECI,29.0
PAKW 012353Z AUTO 05009G16KT 10SM BKN048 OVC070 12/03 A2983 RMK SLP102 T01220028 10133 20117 58012 TSNO VIA AUTODIAL,PAKW,2020-05-01T23:53:00Z,55.58,-133.07,12.2,2.8,50,9,16,10.0,29.828741,1010.2,,TRUE,,,,TRUE,,,,BKN,4800,OVC,7000,,,,,VFR,-1.2,13.3,11.7,,,,,,,,,SPECI,15.0
KOLF 012353Z AUTO 30022G28KT 10SM CLR 19/M03 A2990 RMK AO2 PK WND 31030/2302 SLP123 T01891028 10194 20133 51005,KOLF,2020-05-01T23:53:00Z,48.1,-105.58,18.9,-2.8,300,22,28,10.0,29.899607,1012.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.5,19.4,13.3,,,,,,,,,METAR,604.0
KOJC 012353Z 19010KT 10SM CLR 26/13 A2979 RMK AO2 SLP081 T02560133 10261 20244 55009,KOJC,2020-05-01T23:53:00Z,38.85,-94.73,25.6,13.3,190,10,,10.0,29.790354,1008.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.9,26.1,24.4,,,,,,,,,METAR,326.0
KDHT 012353Z AUTO VRB05G17KT 10SM CLR 33/00 A2986 RMK AO2 PK WND 14026/2326 SLP050 T03280000 10344 20311 58014,KDHT,2020-05-01T23:53:00Z,36.02,-102.55,32.8,0.0,0,5,17,10.0,29.861221,1005.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.4,34.4,31.1,,,,,,,,,METAR,1217.0
KDLS 012353Z AUTO 30014KT 10SM OVC120 21/04 A2999 RMK AO2 SLP156 T02060039 10228 20139 56011,KDLS,2020-05-01T23:53:00Z,45.62,-121.17,20.6,3.9,300,14,,10.0,29.991142,1015.6,,TRUE,TRUE,,,,,,,OVC,12000,,,,,,,VFR,-1.1,22.8,13.9,,,,,,,,,METAR,71.0
KDKK 012353Z AUTO 24015KT 10SM FEW023 BKN032 OVC041 09/05 A2997 RMK AO2 SLP153 60000 T00940050 10117 20078 51019,KDKK,2020-05-01T23:53:00Z,42.5,-79.28,9.4,5.0,240,15,,10.0,29.970472,1015.3,,TRUE,TRUE,,,,,,,FEW,2300,BKN,3200,OVC,4100,,,VFR,1.9,11.7,7.8,,,,,0.005,,,,METAR,202.0
KDRT 012353Z AUTO 13011G21KT 10SM CLR 36/07 A2983 RMK AO2 SLP085 T03610072 10372 20328 56013,KDRT,2020-05-01T23:53:00Z,29.37,-100.92,36.1,7.2,130,11,21,10.0,29.828741,1008.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.3,37.2,32.8,,,,,,,,,METAR,313.0
KDRO 012353Z AUTO 26014G21KT 10SM CLR 26/M07 A3004 RMK AO2 SLP105 T02611072 10267 20222 56013,KDRO,2020-05-01T23:53:00Z,37.15,-107.77,26.1,-7.2,260,14,21,10.0,30.041338,1010.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.3,26.7,22.2,,,,,,,,,METAR,2035.0
KDNL 012353Z AUTO 27004KT 10SM CLR 23/05 A2999 RMK AO2 SLP153 T02280050 10244 20211 53007,KDNL,2020-05-01T23:53:00Z,33.47,-82.03,22.8,5.0,270,4,,10.0,29.991142,1015.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.7,24.4,21.1,,,,,,,,,METAR,130.0
KDMO 012353Z AUTO 16007KT 10SM CLR 23/13 A2983 RMK AO2 SLP100 T02280128 10272 20228 58001,KDMO,2020-05-01T23:53:00Z,38.72,-93.17,22.8,12.8,160,7,,10.0,29.828741,1010.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.1,27.2,22.8,,,,,,,,,METAR,274.0
KDMN 012353Z AUTO 24017G29KT 10SM CLR 33/M04 A2999 RMK AO2 PK WND 23034/2323 SLP081 T03281039 10344 20300 56015,KDMN,2020-05-01T23:53:00Z,32.27,-107.72,32.8,-3.9,240,17,29,10.0,29.991142,1008.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.5,34.4,30.0,,,,,,,,,METAR,1311.0
KDTN 012353Z 18010KT 10SM CLR 27/13 A2997 RMK AO2 SLP147 T02670133 10289 20267 56010,KDTN,2020-05-01T23:53:00Z,32.55,-93.75,26.7,13.3,180,10,,10.0,29.970472,1014.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.0,28.9,26.7,,,,,,,,,METAR,53.0
KDTO 012353Z 17014KT 10SM CLR 28/12 A2986 RMK AO2 PK WND 16031/2306 SLP105 T02830122 10322 20283 55012,KDTO,2020-05-01T23:53:00Z,33.2,-97.2,28.3,12.2,170,14,,10.0,29.861221,1010.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.2,32.2,28.3,,,,,,,,,METAR,196.0
KDTW 012353Z 16004KT 10SM BKN220 16/03 A3003 RMK AO2 SLP169 T01610033 10189 20161 53013,KDTW,2020-05-01T23:53:00Z,42.23,-83.33,16.1,3.3,160,4,,10.0,30.029528,1016.9,,,TRUE,,,,,,,BKN,22000,,,,,,,VFR,1.3,18.9,16.1,,,,,,,,,METAR,195.0
KDTS 012353Z 10SM CLR 23/11 A3006 RMK AO2 SLP180 T02280111 10250 20228 55001,KDTS,2020-05-01T23:53:00Z,30.4,-86.47,22.8,11.1,,,,10.0,30.059055,1018.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.1,25.0,22.8,,,,,,,,,METAR,5.0
KDWH 012353Z 17006KT 10SM CLR 26/13 A2999 RMK AO2 SLP154 T02560128 10294 20256 56007,KDWH,2020-05-01T23:53:00Z,30.07,-95.55,25.6,12.8,170,6,,10.0,29.991142,1015.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.7,29.4,25.6,,,,,,,,,METAR,46.0
KDVT 012353Z 21008KT 10SM CLR 36/01 A2980 RMK AO2 SLP068 T03560011 10361 20311 56019,KDVT,2020-05-01T23:53:00Z,33.68,-112.07,35.6,1.1,210,8,,10.0,29.799213,1006.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.9,36.1,31.1,,,,,,,,,METAR,443.0
KRIW 012353Z AUTO 31008KT 10SM FEW075 18/01 A2998 RMK AO2 SLP114 60000 T01830006 10183 20128 55007,KRIW,2020-05-01T23:53:00Z,43.07,-108.47,18.3,0.6,310,8,,10.0,29.97933,1011.4,,TRUE,TRUE,,,,,,,FEW,7500,,,,,,,VFR,-0.7,18.3,12.8,,,,,0.005,,,,METAR,1697.0
KRIL 012353Z AUTO 28015G22KT 10SM CLR 29/M03 A2987 RMK AO2 PK WND 28028/2254 SLP050 T02891028 10300 20244 56014,KRIL,2020-05-01T23:53:00Z,39.53,-107.73,28.9,-2.8,280,15,22,10.0,29.870079,1005.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.4,30.0,24.4,,,,,,,,,METAR,1678.0
KSDB 012353Z AUTO 32029G35KT 10SM CLR 17/M02 A3007 RMK AO2 PK WND 31037/2314 SLP143 T01671022 10183 20139 56009 $,KSDB,2020-05-01T23:53:00Z,34.75,-118.72,16.7,-2.2,320,29,35,10.0,30.070866,1014.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.9,18.3,13.9,,,,,,,,,METAR,1377.0
KNIP 012353Z 30007KT 10SM SCT300 26/06 A3002 RMK AO2 SLP162 T02610056 10289 20261 53009,KNIP,2020-05-01T23:53:00Z,30.22,-81.67,26.1,5.6,300,7,,10.0,30.02067,1016.2,,,TRUE,,,,,,,SCT,30000,,,,,,,VFR,0.9,28.9,26.1,,,,,,,,,METAR,7.0
KOQT 012353Z AUTO 00000KT 10SM CLR 22/02 A3005 RMK AO2 SLP170 T02220022 10244 20200 53008,KOQT,2020-05-01T23:53:00Z,36.02,-84.23,22.2,2.2,0,0,,10.0,30.050198,1017.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.8,24.4,20.0,,,,,,,,,METAR,277.0
KTOP 012353Z 16009KT 10SM CLR 27/14 A2977 RMK AO2 SLP073 T02720139 10283 20256 55005,KTOP,2020-05-01T23:53:00Z,39.07,-95.63,27.2,13.9,160,9,,10.0,29.769686,1007.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.5,28.3,25.6,,,,,,,,,METAR,268.0
KTPA 012353Z 32007KT 10SM FEW340 22/11 A3007 RMK AO2 SLP180 T02170106 53008 $,KTPA,2020-05-01T23:53:00Z,27.97,-82.53,21.7,10.6,320,7,,10.0,30.070866,1018.0,,,TRUE,TRUE,,,,,,FEW,34000,,,,,,,VFR,0.8,,,,,,,,,,,METAR,11.0
KTOR 012353Z AUTO 04016G22KT 10SM -RA SCT037 SCT060 OVC085 18/14 A2994 RMK AO2 RAE01B37 SLP111 P0000 60018 T01780139 10256 20167 51012,KTOR,2020-05-01T23:53:00Z,42.07,-104.15,17.8,13.9,40,16,22,10.0,29.940945,1011.1,,TRUE,TRUE,,,,,,-RA,SCT,3700,SCT,6000,OVC,8500,,,VFR,1.2,25.6,16.7,,,0.005,,0.18,,,,METAR,1277.0
KTVR 012353Z AUTO 18004KT 10SM CLR 25/11 A3004 RMK AO2 SLP178 T02500106 10272 20250 56011,KTVR,2020-05-01T23:53:00Z,32.35,-91.03,25.0,10.6,180,4,,10.0,30.041338,1017.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.1,27.2,25.0,,,,,,,,,METAR,26.0
KTVL 012353Z AUTO 22007KT 170V320 10SM CLR 16/M01 A3012 RMK AO2 SLP170 T01611006 10172 20139 56007,KTVL,2020-05-01T23:53:00Z,38.9,-120.0,16.1,-0.6,220,7,,10.0,30.121063,1017.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.7,17.2,13.9,,,,,,,,,METAR,1924.0
KTVC 012353Z 17003KT 10SM FEW140 OVC220 14/M02 A2998 RMK AO2 SLP155 T01441017 10167 20122 50006,KTVC,2020-05-01T23:53:00Z,44.73,-85.57,14.4,-1.7,170,3,,10.0,29.97933,1015.5,,,TRUE,,,,,,,FEW,14000,OVC,22000,,,,,VFR,0.6,16.7,12.2,,,,,,,,,METAR,190.0
KTUP 012353Z 22005KT 10SM CLR 25/09 A3003 RMK AO2 SLP166 T02500094 10272 20250 56009 $,KTUP,2020-05-01T23:53:00Z,34.27,-88.77,25.0,9.4,220,5,,10.0,30.029528,1016.6,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.9,27.2,25.0,,,,,,,,,METAR,105.0
KTUL 012353Z 18013KT 10SM SCT190 28/14 A2980 RMK AO2 SLP084 ACC NE-SE-SW VIRGA SE-SW T02830144 10294 20272 53006,KTUL,2020-05-01T23:53:00Z,36.2,-95.88,28.3,14.4,180,13,,10.0,29.799213,1008.4,,,TRUE,,,,,,,SCT,19000,,,,,,,VFR,0.6,29.4,27.2,,,,,,,,,METAR,207.0
KTTN 012353Z 34006KT 10SM CLR 16/08 A2974 RMK AO2 SLP064 T01610078 10206 20161 53018,KTTN,2020-05-01T23:53:00Z,40.28,-74.82,16.1,7.8,340,6,,10.0,29.740158,1006.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,1.8,20.6,16.1,,,,,,,,,METAR,59.0
KTTD 012353Z 00000KT 10SM BKN060 OVC075 15/05 A3006 RMK AO2 RAE36 SLP178 P0000 60000 T01500050 10178 20144 58004,KTTD,2020-05-01T23:53:00Z,45.55,-122.42,15.0,5.0,0,0,,10.0,30.059055,1017.8,,,TRUE,,,,,,,BKN,6000,OVC,7500,,,,,VFR,-0.4,17.8,14.4,,,0.005,,0.005,,,,METAR,14.0
KTRL 012353Z AUTO 16012G21KT 10SM CLR 27/16 A2990 RMK AO2 PK WND 18026/2308 SLP120 60000 T02670156 10289 20267 56017,KTRL,2020-05-01T23:53:00Z,32.72,-96.27,26.7,15.6,160,12,21,10.0,29.899607,1012.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.7,28.9,26.7,,,,,0.005,,,,METAR,145.0
KTRI 012353Z 33005KT 10SM FEW250 17/06 A3004 RMK AO2 SLP158 T01670061 10178 20139 53006,KTRI,2020-05-01T23:53:00Z,36.48,-82.4,16.7,6.1,330,5,,10.0,30.041338,1015.8,,,TRUE,,,,,,,FEW,25000,,,,,,,VFR,0.6,17.8,13.9,,,,,,,,,METAR,474.0
KFAT 012353Z 29016KT 10SM FEW070 SCT200 28/02 A2996 RMK AO2 SLP144 CU OMTNS DSNT NE-SE T02830022 10283 20217 56020,KFAT,2020-05-01T23:53:00Z,36.78,-119.72,28.3,2.2,290,16,,10.0,29.958662,1014.4,,,TRUE,,,,,,,FEW,7000,SCT,20000,,,,,VFR,-2.0,28.3,21.7,,,,,,,,,METAR,104.0
KFAR 012353Z 32017G29KT 10SM BKN050 BKN065 OVC085 18/11 A2968 RMK AO2 PK WND 31038/2334 SLP052 T01830106 10233 20183 53026,KFAR,2020-05-01T23:53:00Z,46.93,-96.82,18.3,10.6,320,17,29,10.0,29.681103,1005.2,,,TRUE,,,,,,,BKN,5000,BKN,6500,OVC,8500,,,VFR,2.6,23.3,18.3,,,,,,,,,METAR,277.0
KEYE 012353Z AUTO 00000KT 10SM SCT120 18/03 A3004 RMK AO2 SLP171 T01780033 10189 20156 50004,KEYE,2020-05-01T23:53:00Z,39.83,-86.3,17.8,3.3,0,0,,10.0,30.041338,1017.1,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,0.4,18.9,15.6,,,,,,,,,METAR,248.0
KEWB 012353Z 22005KT 10SM FEW035 SCT047 SCT055 13/12 A2965 RMK AO2 SLP040 T01330117 10189 20133 51009,KEWB,2020-05-01T23:53:00Z,41.68,-70.95,13.3,11.7,220,5,,10.0,29.648623,1004.0,,,TRUE,,,,,,,FEW,3500,SCT,4700,SCT,5500,,,VFR,0.9,18.9,13.3,,,,,,,,,METAR,23.0
KEVW 012353Z AUTO 16008KT 10SM BKN047 OVC055 07/04 A3016 RMK AO2 RAE43 SLP173 P0002 60022 T00670044 10078 20039 56005,KEVW,2020-05-01T23:53:00Z,41.27,-111.03,6.7,4.4,160,8,,10.0,30.159449,1017.3,,TRUE,TRUE,,,,,,,BKN,4700,OVC,5500,,,,,VFR,-0.5,7.8,3.9,,,0.02,,0.22,,,,METAR,2177.0
KESF 012353Z AUTO 15006KT 10SM CLR 26/16 A3002 RMK AO2 SLP165 T02560156 10283 20256 56008,KESF,2020-05-01T23:53:00Z,31.4,-92.28,25.6,15.6,150,6,,10.0,30.02067,1016.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.8,28.3,25.6,,,,,,,,,METAR,28.0
